# Jmax  =         2048
# Nmax  =          100
# N1max =           50
# L     =    0.40000000E+001
# sig   =    0.10000000E+000
# k0    =    0.20000000E+002
# x0    =   -0.50000000E+000
# dt    =    0.10000000E-004
#
# x              r(j)               real              aimag
   0.15546875E+001   0.84523033E-091   0.27577004E-045  -0.92053890E-046
   0.15585938E+001   0.37850676E-091   0.18878732E-045  -0.47010903E-046
   0.15625000E+001   0.16924253E-091   0.12830652E-045  -0.21487009E-046
   0.15664062E+001   0.75558395E-092   0.86589493E-046  -0.76222875E-047
   0.15703125E+001   0.33681641E-092   0.58033169E-046  -0.56157758E-048
   0.15742188E+001   0.14991362E-092   0.38628013E-046   0.26481652E-047
   0.15781250E+001   0.66623316E-093   0.25534725E-046   0.37697479E-047
   0.15820312E+001   0.29563015E-093   0.16761667E-046   0.38310141E-047
   0.15859375E+001   0.13098107E-093   0.10923943E-046   0.34129959E-047
   0.15898438E+001   0.57943623E-094   0.70663799E-047   0.28301764E-047
   0.15937500E+001   0.25594113E-094   0.45352646E-047   0.22417601E-047
   0.15976562E+001   0.11287866E-094   0.28865078E-047   0.17192844E-047
   0.16015625E+001   0.49707385E-095   0.18205927E-047   0.12869268E-047
   0.16054688E+001   0.21855830E-095   0.11369364E-047   0.94496488E-048
   0.16093750E+001   0.95951336E-096   0.70215381E-048   0.68300321E-048
   0.16132812E+001   0.42060270E-096   0.42817164E-048   0.48710548E-048
   0.16171875E+001   0.18409009E-096   0.25725297E-048   0.34338171E-048
   0.16210938E+001   0.80450006E-097   0.15182734E-048   0.23957977E-048
   0.16250000E+001   0.35104199E-097   0.87634774E-049   0.16560298E-048
   0.16289062E+001   0.15294292E-097   0.49136974E-049   0.11348943E-048
   0.16328125E+001   0.66532986E-098   0.26467948E-049   0.77154043E-049
   0.16367188E+001   0.28898943E-098   0.13422132E-049   0.52055170E-049
   0.16406250E+001   0.12533265E-098   0.61367434E-050   0.34866415E-049
   0.16445312E+001   0.54272999E-099   0.22353061E-050   0.23189079E-049
   0.16484375E+001   0.23466090E-099   0.27530509E-051   0.15316171E-049
   0.16523438E+001   0.10130595E-099  -0.60507137E-051   0.10046882E-049
   0.16562500E+001   0.43668321E-100  -0.91085396E-051   0.65451254E-050
   0.16601562E+001   0.18794698E-100  -0.93085976E-051   0.42341703E-050
   0.16640625E+001   0.80768412E-101  -0.82499046E-051   0.27196014E-050
   0.16679688E+001   0.34656527E-101  -0.67779362E-051   0.17338537E-050
   0.16718750E+001   0.14847928E-101  -0.53086706E-051   0.10968013E-050
   0.16757812E+001   0.63516127E-102  -0.40213977E-051   0.68807331E-051
   0.16796875E+001   0.27129355E-102  -0.29711238E-051   0.42780578E-051
   0.16835938E+001   0.11569970E-102  -0.21524164E-051   0.26338326E-051
   0.16875000E+001   0.49267706E-103  -0.15344170E-051   0.16038501E-051
   0.16914062E+001   0.20947382E-103  -0.10790911E-051   0.96452092E-052
   0.16953125E+001   0.88927176E-104  -0.74999170E-052   0.57165042E-052
   0.16992188E+001   0.37694376E-104  -0.51584712E-052   0.33293468E-052
   0.17031250E+001   0.15953498E-104  -0.35147197E-052   0.18974308E-052
   0.17070312E+001   0.67417497E-105  -0.23741013E-052   0.10513767E-052
   0.17109375E+001   0.28446356E-105  -0.15907456E-052   0.56050343E-053
   0.17148438E+001   0.11984446E-105  -0.10577594E-052   0.28211652E-053
   0.17187500E+001   0.50413474E-106  -0.69823065E-053   0.12887476E-053
   0.17226562E+001   0.21174472E-106  -0.45765213E-053   0.47950540E-054
   0.17265625E+001   0.88800597E-107  -0.29789148E-053   0.78271682E-055
   0.17304688E+001   0.37184033E-107  -0.19257241E-053  -0.99949591E-055
   0.17343750E+001   0.15546564E-107  -0.12363406E-053  -0.16161172E-054
   0.17382812E+001   0.64900744E-108  -0.78822816E-054  -0.16644462E-054
   0.17421875E+001   0.27052178E-108  -0.49895606E-054  -0.14684903E-054
   0.17460938E+001   0.11258801E-108  -0.31351425E-054  -0.11956931E-054
   0.17500000E+001   0.46786368E-109  -0.19547004E-054  -0.92616583E-055
   0.17539062E+001   0.19412607E-109  -0.12087053E-054  -0.69303115E-055
   0.17578125E+001   0.80424006E-110  -0.74079838E-055  -0.50542836E-055
   0.17617188E+001   0.33267860E-110  -0.44962881E-055  -0.36126518E-055
   0.17656250E+001   0.13740462E-110  -0.26996152E-055  -0.25401851E-055
   0.17695312E+001   0.56665034E-111  -0.16010391E-055  -0.17615837E-055
   0.17734375E+001   0.23332769E-111  -0.93601574E-056  -0.12071253E-055
   0.17773438E+001   0.95930059E-112  -0.53793558E-056  -0.81849002E-056
   0.17812500E+001   0.39380432E-112  -0.30268214E-056  -0.54971614E-056
   0.17851562E+001   0.16141487E-112  -0.16572567E-056  -0.36599164E-056
   0.17890625E+001   0.66060818E-113  -0.87423739E-057  -0.24169797E-056
   0.17929688E+001   0.26994897E-113  -0.43656513E-057  -0.15839509E-056
   0.17968750E+001   0.11014295E-113  -0.19904595E-057  -0.10304418E-056
   0.18007812E+001   0.44871342E-114  -0.75327285E-058  -0.66561191E-057
   0.18046875E+001   0.18252348E-114  -0.14764404E-058  -0.42697247E-057
   0.18085938E+001   0.74132002E-115   0.11856274E-058  -0.27201366E-057
   0.18125000E+001   0.30062842E-115   0.21046405E-058  -0.17210430E-057
   0.18164062E+001   0.12172833E-115   0.21898698E-058  -0.10813547E-057
   0.18203125E+001   0.49214222E-116   0.19247836E-058  -0.67460678E-058
   0.18242188E+001   0.19866753E-116   0.15537115E-058  -0.41776469E-058
   0.18281250E+001   0.80075653E-117   0.11903989E-058  -0.25672000E-058
   0.18320312E+001   0.32226371E-117   0.87997737E-059  -0.15646971E-058
   0.18359375E+001   0.12949698E-117   0.63353148E-059  -0.94530822E-059
   0.18398438E+001   0.51957132E-118   0.44680041E-059  -0.56563302E-059
   0.18437500E+001   0.20814599E-118   0.30987569E-059  -0.33484779E-059
   0.18476562E+001   0.83258432E-119   0.21191306E-059  -0.19583485E-059
   0.18515625E+001   0.33252609E-119   0.14317401E-059  -0.11293278E-059
   0.18554688E+001   0.13260520E-119   0.95703275E-060  -0.64042199E-060
   0.18593750E+001   0.52799851E-120   0.63359417E-060  -0.35574842E-060
   0.18632812E+001   0.20991437E-120   0.41578700E-060  -0.19244620E-060
   0.18671875E+001   0.83327614E-121   0.27062961E-060  -0.10043518E-060
   0.18710938E+001   0.33027298E-121   0.17479469E-060  -0.49740462E-061
   0.18750000E+001   0.13070568E-121   0.11206779E-060  -0.22613661E-061
   0.18789062E+001   0.51647964E-122   0.71341175E-061  -0.86737063E-062
   0.18828125E+001   0.20377423E-122   0.45099900E-061  -0.19342495E-062
   0.18867188E+001   0.80275431E-123   0.28315305E-061   0.99890112E-063
   0.18906250E+001   0.31575726E-123   0.17655452E-061   0.20105430E-062
   0.18945312E+001   0.12401133E-123   0.10932441E-061   0.21196846E-062
   0.18984375E+001   0.48630271E-124   0.67215683E-062   0.18576305E-062
   0.19023438E+001   0.19040982E-124   0.41023810E-062   0.14870953E-062
   0.19062500E+001   0.74440507E-125   0.24846586E-062   0.11271745E-062
   0.19101562E+001   0.29058060E-125   0.14926727E-062   0.82324609E-063
   0.19140625E+001   0.11325600E-125   0.88892960E-063   0.58511896E-063
   0.19179688E+001   0.44075085E-126   0.52436136E-063   0.40718058E-063
   0.19218750E+001   0.17126255E-126   0.30605632E-063   0.27855355E-063
   0.19257812E+001   0.66446022E-127   0.17651311E-063   0.18785405E-063
   0.19296875E+001   0.25740257E-127   0.10040209E-063   0.12513863E-063
   0.19335938E+001   0.99562108E-128   0.56178403E-064   0.82463312E-064
   0.19375000E+001   0.38451440E-128   0.30806211E-064   0.53815624E-064
   0.19414062E+001   0.14827518E-128   0.16463542E-064   0.34809533E-064
   0.19453125E+001   0.57090208E-129   0.84988317E-065   0.22330964E-064
   0.19492188E+001   0.21947856E-129   0.41728735E-065   0.14214981E-064
   0.19531250E+001   0.84248061E-130   0.18901122E-065   0.89819562E-065
   0.19570312E+001   0.32289776E-130   0.73259513E-066   0.56349872E-065
   0.19609375E+001   0.12356842E-130   0.17975430E-066   0.35106310E-065
   0.19648438E+001   0.47215788E-131  -0.58589647E-067   0.21721294E-065
   0.19687500E+001   0.18013758E-131  -0.14078987E-066   0.13347487E-065
   0.19726562E+001   0.68621266E-132  -0.15092537E-066   0.81451470E-066
   0.19765625E+001   0.26100597E-132  -0.13200159E-066   0.49353982E-066
   0.19804688E+001   0.99124152E-133  -0.10483677E-066   0.29687271E-066
   0.19843750E+001   0.37587708E-133  -0.78628224E-067   0.17721544E-066
   0.19882812E+001   0.14231462E-133  -0.56744465E-067   0.10493583E-066
   0.19921875E+001   0.53801021E-134  -0.39818519E-067   0.61600225E-067
   0.19960938E+001   0.20308079E-134  -0.27342921E-067   0.35821397E-067
   0.20000000E+001   0.76539297E-135  -0.18451333E-067   0.20614104E-067
   0.20039062E+001   0.28802980E-135  -0.12271311E-067   0.11723682E-067
   0.20078125E+001   0.10822503E-135  -0.80599679E-068   0.65773812E-068
   0.20117188E+001   0.40602735E-136  -0.52361831E-068   0.36311323E-068
   0.20156250E+001   0.15209684E-136  -0.33684472E-068   0.19655147E-068
   0.20195312E+001   0.56888232E-137  -0.21475968E-068   0.10376181E-068
   0.20234375E+001   0.21245257E-137  -0.13579045E-068   0.52973674E-069
   0.20273438E+001   0.79220733E-138  -0.85191391E-069   0.25777901E-069
   0.20312500E+001   0.29495315E-138  -0.53051011E-069   0.11624188E-069
   0.20351562E+001   0.10964897E-138  -0.32800394E-069   0.45413510E-070
   0.20390625E+001   0.40699904E-139  -0.20138571E-069   0.11987414E-070
   0.20429688E+001   0.15084104E-139  -0.12279596E-069  -0.22929287E-071
   0.20468750E+001   0.55819121E-140  -0.74362465E-070  -0.72205169E-071
   0.20507812E+001   0.20624517E-140  -0.44721219E-070  -0.79034307E-071
   0.20546875E+001   0.76089001E-141  -0.26705800E-070  -0.69058134E-071
   0.20585938E+001   0.28028336E-141  -0.15831963E-070  -0.54435550E-071
   0.20625000E+001   0.10308846E-141  -0.93146047E-071  -0.40406185E-071
   0.20664062E+001   0.37858213E-142  -0.54363598E-071  -0.28817019E-071
   0.20703125E+001   0.13881855E-142  -0.31457100E-071  -0.19965879E-071
   0.20742188E+001   0.50824392E-143  -0.18033121E-071  -0.13529614E-071
   0.20781250E+001   0.18579508E-143  -0.10231459E-071  -0.90062380E-072
   0.20820312E+001   0.67816216E-144  -0.57378913E-072  -0.59070144E-072
   0.20859375E+001   0.24715546E-144  -0.31750629E-072  -0.38255094E-072
   0.20898438E+001   0.89938199E-145  -0.17293645E-072  -0.24501262E-072
   0.20937500E+001   0.32678001E-145  -0.92397549E-073  -0.15537276E-072
   0.20976562E+001   0.11855069E-145  -0.48178985E-073  -0.97641460E-073
   0.21015625E+001   0.42942768E-146  -0.24321953E-073  -0.60849974E-073
   0.21054688E+001   0.15531496E-146  -0.11726467E-073  -0.37624986E-073
   0.21093750E+001   0.56088505E-147  -0.52607609E-074  -0.23091328E-073
   0.21132812E+001   0.20224219E-147  -0.20671778E-074  -0.14070144E-073
   0.21171875E+001   0.72812672E-148  -0.57767791E-075  -0.85134576E-074
   0.21210938E+001   0.26174566E-148   0.53074461E-076  -0.51158332E-074
   0.21250000E+001   0.93948391E-149   0.27090489E-075  -0.30531049E-074
   0.21289062E+001   0.33669488E-149   0.30433003E-075  -0.18095116E-074
   0.21328125E+001   0.12048168E-149   0.26597278E-075  -0.10649297E-074
   0.21367188E+001   0.43046992E-150   0.20817694E-075  -0.62219955E-075
   0.21406250E+001   0.15356843E-150   0.15296508E-075  -0.36079095E-075
   0.21445312E+001   0.54701393E-151   0.10782070E-075  -0.20754780E-075
   0.21484375E+001   0.19455041E-151   0.73765195E-076  -0.11837963E-075
   0.21523438E+001   0.69088098E-152   0.49329506E-076  -0.66898503E-076
   0.21562500E+001   0.24496929E-152   0.32393246E-076  -0.37421525E-076
   0.21601562E+001   0.86727607E-153   0.20953223E-076  -0.20693924E-076
   0.21640625E+001   0.30657759E-153   0.13380076E-076  -0.11293855E-076
   0.21679688E+001   0.10820835E-153   0.84485296E-077  -0.60688298E-077
   0.21718750E+001   0.38134534E-154   0.52813310E-077  -0.32003246E-077
   0.21757812E+001   0.13418793E-154   0.32714664E-077  -0.16481203E-077
   0.21796875E+001   0.47146099E-155   0.20094664E-077  -0.82259032E-078
   0.21835938E+001   0.16539235E-155   0.12245824E-077  -0.39283752E-078
   0.21875000E+001   0.57932512E-156   0.74069014E-078  -0.17522341E-078
   0.21914062E+001   0.20261269E-156   0.44478626E-078  -0.69122179E-079
   0.21953125E+001   0.70753550E-157   0.26522662E-078  -0.20208700E-079
   0.21992188E+001   0.24669886E-157   0.15706616E-078   0.32636036E-081
   0.22031250E+001   0.85886199E-158   0.92376902E-079   0.74248177E-080
   0.22070312E+001   0.29854991E-158   0.53956304E-079   0.86148913E-080
   0.22109375E+001   0.10362101E-158   0.31294525E-079   0.75407404E-080
   0.22148438E+001   0.35910049E-159   0.18020018E-079   0.58633991E-080
   0.22187500E+001   0.12425719E-159   0.10298534E-079   0.42658381E-080
   0.22226562E+001   0.42930342E-160   0.58392083E-080   0.29722025E-080
   0.22265625E+001   0.14809640E-160   0.32828998E-080   0.20080361E-080
   0.22304688E+001   0.51010780E-161   0.18288563E-080   0.13252783E-080
   0.22343750E+001   0.17543521E-161   0.10085953E-080   0.85853809E-081
   0.22382812E+001   0.60243315E-162   0.54996709E-081   0.54769458E-081
   0.22421875E+001   0.20655622E-162   0.29602205E-081   0.34485819E-081
   0.22460938E+001   0.70713939E-163   0.15692762E-081   0.21468037E-081
   0.22500000E+001   0.24171806E-163   0.81673305E-082   0.13229239E-081
   0.22539062E+001   0.82499341E-164   0.41537115E-082   0.80775010E-082
   0.22578125E+001   0.28114424E-164   0.20493884E-082   0.48902383E-082
   0.22617188E+001   0.95663267E-165   0.96917471E-083   0.29371801E-082
   0.22656250E+001   0.32501137E-165   0.42957118E-083   0.17508804E-082
   0.22695312E+001   0.11025269E-165   0.16984447E-083   0.10361852E-082
   0.22734375E+001   0.37343687E-166   0.51480773E-084   0.60892249E-083
   0.22773438E+001   0.12629393E-166   0.22098993E-085   0.35537171E-083
   0.22812500E+001   0.42646668E-167  -0.14836673E-084   0.20597704E-083
   0.22851562E+001   0.14378880E-167  -0.17923158E-084   0.11856492E-083
   0.22890625E+001   0.48406346E-168  -0.15736552E-084   0.67771643E-084
   0.22929688E+001   0.16271099E-168  -0.12162359E-084   0.38460199E-084
   0.22968750E+001   0.54609572E-169  -0.87634703E-085   0.21663271E-084
   0.23007812E+001   0.18300291E-169  -0.60363334E-085   0.12106427E-084
   0.23046875E+001   0.61232857E-170  -0.40275930E-085   0.67090500E-085
   0.23085938E+001   0.20457303E-170  -0.26235202E-085   0.36843513E-085
   0.23125000E+001   0.68241654E-171  -0.16767077E-085   0.20032016E-085
   0.23164062E+001   0.22729404E-171  -0.10549451E-085   0.10770475E-085
   0.23203125E+001   0.75589914E-172  -0.65498964E-086   0.57174095E-086
   0.23242188E+001   0.25100188E-172  -0.40199580E-086   0.29900043E-086
   0.23281250E+001   0.83219946E-173  -0.24420183E-086   0.15357543E-086
   0.23320312E+001   0.27549594E-173  -0.14697302E-086   0.77126680E-087
   0.23359375E+001   0.91062650E-174  -0.87701699E-087   0.37612192E-087
   0.23398438E+001   0.30054028E-174  -0.51916311E-087   0.17609641E-087
   0.23437500E+001   0.99038127E-175  -0.30500613E-087   0.77520258E-088
   0.23476562E+001   0.32586631E-175  -0.17789206E-087   0.30676466E-088
   0.23515625E+001   0.10705669E-175  -0.10302453E-087   0.95715697E-089
   0.23554688E+001   0.35117655E-176  -0.59253909E-088   0.86011927E-090
   0.23593750E+001   0.11502030E-176  -0.33846053E-088  -0.21558626E-089
   0.23632812E+001   0.37614980E-177  -0.19200100E-088  -0.27397004E-089
   0.23671875E+001   0.12282435E-177  -0.10815834E-088  -0.24170428E-089
   0.23710938E+001   0.40044736E-178  -0.60492118E-089  -0.18578946E-089
   0.23750000E+001   0.13035981E-178  -0.33581624E-089  -0.13261697E-089
   0.23789062E+001   0.42372034E-179  -0.18497139E-089  -0.90319541E-090
   0.23828125E+001   0.13751568E-179  -0.10103867E-089  -0.59521056E-090
   0.23867188E+001   0.44561774E-180  -0.54696719E-090  -0.38268085E-090
   0.23906250E+001   0.14418166E-180  -0.29318747E-090  -0.24129395E-090
   0.23945312E+001   0.46579509E-181  -0.15543122E-090  -0.14973525E-090
   0.23984375E+001   0.15025091E-181  -0.81370924E-091  -0.91672587E-091
   0.24023438E+001   0.48392339E-182  -0.41978233E-091  -0.55471270E-091
   0.24062500E+001   0.15562288E-182  -0.21277555E-091  -0.33218887E-091
   0.24101562E+001   0.49969799E-183  -0.10551114E-091  -0.19707155E-091
   0.24140625E+001   0.16020611E-183  -0.50851575E-092  -0.11590827E-091
   0.24179688E+001   0.51284705E-184  -0.23565300E-092  -0.67625048E-092
   0.24218750E+001   0.16392076E-184  -0.10298316E-092  -0.39155489E-092
   0.24257812E+001   0.52313936E-185  -0.40736785E-093  -0.22506544E-092
   0.24296875E+001   0.16670098E-185  -0.13010022E-093  -0.12845558E-092
   0.24335938E+001   0.53039109E-186  -0.16611439E-094  -0.72809007E-093
   0.24375000E+001   0.16849678E-186   0.22693859E-094  -0.40985579E-093
   0.24414062E+001   0.53447120E-187   0.30757774E-094  -0.22913114E-093
   0.24453125E+001   0.16927559E-187   0.27320839E-094  -0.12720507E-093
   0.24492188E+001   0.53530547E-188   0.20899758E-094  -0.70116010E-094
   0.24531250E+001   0.16902321E-188   0.14783060E-094  -0.38362654E-094
   0.24570312E+001   0.53287866E-189   0.99563185E-095  -0.20826675E-094
   0.24609375E+001   0.16774425E-189   0.64810218E-095  -0.11213412E-094
   0.24648438E+001   0.52723502E-190   0.41130304E-095  -0.59838519E-095
   0.24687500E+001   0.16546197E-190   0.25587351E-095  -0.31621309E-095
   0.24726562E+001   0.51847695E-191   0.15661018E-095  -0.16529049E-095
   0.24765625E+001   0.16221762E-191   0.94548565E-096  -0.85336575E-096
   0.24804688E+001   0.50676187E-192   0.56406810E-096  -0.43426841E-096
   0.24843750E+001   0.15806916E-192   0.33299900E-096  -0.21721148E-096
   0.24882812E+001   0.49229756E-193   0.19473124E-096  -0.10634613E-096
   0.24921875E+001   0.15308955E-193   0.11288834E-096  -0.50647590E-097
   0.24960938E+001   0.47533601E-194   0.64914493E-097  -0.23226466E-097
   0.25000000E+001   0.14736461E-194   0.37043211E-097  -0.10072072E-097
   0.25039062E+001   0.45616612E-195   0.20984277E-097  -0.39782190E-098
   0.25078125E+001   0.14099060E-195   0.11803178E-097  -0.12944426E-098
   0.25117188E+001   0.43510553E-196   0.65930617E-098  -0.20515957E-099
   0.25156250E+001   0.13407147E-196   0.36575307E-098   0.17209494E-099
   0.25195312E+001   0.41249194E-197   0.20151072E-098   0.25350035E-099
   0.25234375E+001   0.12671612E-197   0.11025072E-098   0.22724230E-099
   0.25273438E+001   0.38867411E-198   0.59891733E-099   0.17312461E-099
   0.25312500E+001   0.11903554E-198   0.32295730E-099   0.12138419E-099
   0.25351562E+001   0.36400305E-199   0.17280744E-099   0.80857250E-100
   0.25390625E+001   0.11114008E-199   0.91708985E-100   0.51994905E-100
   0.25429688E+001   0.33882365E-200   0.48241435E-100   0.32573002E-100
   0.25468750E+001   0.10313689E-200   0.25132093E-100   0.19993669E-100
   0.25507812E+001   0.31346690E-201   0.12952828E-100   0.12070258E-100
   0.25546875E+001   0.95127624E-202   0.65947513E-101   0.71858806E-101
   0.25585938E+001   0.28824311E-202   0.33103647E-101   0.42267951E-101
   0.25625000E+001   0.87206435E-203   0.16338324E-101   0.24599258E-101
   0.25664062E+001   0.26343620E-203   0.78973015E-102   0.14179874E-101
   0.25703125E+001   0.79458378E-204   0.37161957E-102   0.81023618E-102
   0.25742188E+001   0.23929920E-204   0.16861403E-102   0.45920422E-102
   0.25781250E+001   0.71958174E-205   0.72527186E-103   0.25825952E-102
   0.25820312E+001   0.21605102E-205   0.28575382E-103   0.14418235E-102
   0.25859375E+001   0.64769396E-206   0.94368899E-104   0.79924244E-103
   0.25898438E+001   0.19387450E-206   0.17345462E-104   0.43997003E-103
   0.25937500E+001   0.57944049E-207  -0.93184756E-105   0.24053527E-103
   0.25976562E+001   0.17291565E-207  -0.15330034E-104   0.13060075E-103
   0.26015625E+001   0.51522521E-208  -0.13906378E-104   0.70419207E-104
   0.26054688E+001   0.15328414E-208  -0.10559720E-104   0.37700580E-104
   0.26093750E+001   0.45533879E-209  -0.73414566E-105   0.20036013E-104
   0.26132812E+001   0.13505461E-209  -0.48376733E-105   0.10566528E-104
   0.26171875E+001   0.39996453E-210  -0.30733997E-105   0.55272658E-105
   0.26210938E+001   0.11826898E-210  -0.19007370E-105   0.28660246E-105
   0.26250000E+001   0.34918660E-211  -0.11511884E-105   0.14719482E-105
   0.26289062E+001   0.10293939E-211  -0.68550822E-106   0.74797888E-106
   0.26328125E+001   0.30300022E-212  -0.40245175E-106   0.37554336E-106
   0.26367188E+001   0.89051577E-213  -0.23340301E-106   0.18594249E-106
   0.26406250E+001   0.26132298E-213  -0.13391273E-106   0.90552082E-107
   0.26445312E+001   0.76568636E-214  -0.76091087E-107   0.43208912E-107
   0.26484375E+001   0.22400697E-214  -0.42855035E-107   0.20087699E-107
   0.26523438E+001   0.65434905E-215  -0.23938668E-107   0.90160526E-108
   0.26562500E+001   0.19085113E-215  -0.13268922E-107   0.38453651E-108
   0.26601562E+001   0.55579844E-216  -0.73006740E-108   0.15099676E-108
   0.26640625E+001   0.16161335E-216  -0.39883351E-108   0.50449791E-109
   0.26679688E+001   0.46921776E-217  -0.21636796E-108   0.10328611E-109
   0.26718750E+001   0.13602195E-217  -0.11657447E-108  -0.35478601E-110
   0.26757812E+001   0.39371398E-218  -0.62377321E-109  -0.67977718E-110
   0.26796875E+001   0.11378631E-218  -0.33146189E-109  -0.62604511E-110
   0.26835938E+001   0.32834962E-219  -0.17488831E-109  -0.47424063E-110
   0.26875000E+001   0.94606360E-220  -0.91602521E-110  -0.32704956E-110
   0.26914062E+001   0.27217076E-220  -0.47613478E-110  -0.21322858E-110
   0.26953125E+001   0.78180767E-221  -0.24548984E-110  -0.13384882E-110
   0.26992188E+001   0.22423102E-221  -0.12547593E-110  -0.81724497E-111
   0.27031250E+001   0.64213862E-222  -0.63529001E-111  -0.48841091E-111
   0.27070312E+001   0.18361121E-222  -0.31828993E-111  -0.28688453E-111
   0.27109375E+001   0.52421197E-223  -0.15758736E-111  -0.16609462E-111
   0.27148438E+001   0.14943488E-223  -0.76960575E-112  -0.94976619E-112
   0.27187500E+001   0.42533817E-224  -0.36979236E-112  -0.53720739E-112
   0.27226562E+001   0.12087989E-224  -0.17418437E-112  -0.30089814E-112
   0.27265625E+001   0.34301338E-225  -0.79994419E-113  -0.16703961E-112
   0.27304688E+001   0.97186375E-226  -0.35510953E-113  -0.91965264E-113
   0.27343750E+001   0.27493943E-226  -0.15012472E-113  -0.50239626E-113
   0.27382812E+001   0.77661540E-227  -0.58705363E-114  -0.27242471E-113
   0.27421875E+001   0.21903438E-227  -0.19790260E-114  -0.14666896E-113
   0.27460938E+001   0.61681636E-228  -0.43955311E-115  -0.78414558E-114
   0.27500000E+001   0.17343503E-228   0.92148052E-116  -0.41635335E-114
   0.27539062E+001   0.48691713E-229   0.22085112E-115  -0.21955400E-114
   0.27578125E+001   0.13649307E-229   0.20729670E-115  -0.11497647E-114
   0.27617188E+001   0.38203530E-230   0.15680948E-115  -0.59786795E-115
   0.27656250E+001   0.10676618E-230   0.10731101E-115  -0.30862684E-115
   0.27695312E+001   0.29792107E-231   0.69237149E-116  -0.15810858E-115
   0.27734375E+001   0.83005345E-232   0.42948048E-116  -0.80349236E-116
   0.27773438E+001   0.23091291E-232   0.25890829E-116  -0.40482022E-116
   0.27812500E+001   0.64139814E-233   0.15268898E-116  -0.20205417E-116
   0.27851562E+001   0.17788711E-233   0.88470555E-117  -0.99808178E-117
   0.27890625E+001   0.49260476E-234   0.50513137E-117  -0.48728540E-117
   0.27929688E+001   0.13620406E-234   0.28480084E-117  -0.23471799E-117
   0.27968750E+001   0.37602680E-235   0.15881148E-117  -0.11127261E-117
   0.28007812E+001   0.10365371E-235   0.87685779E-118  -0.51735632E-118
   0.28046875E+001   0.28529113E-236   0.47980433E-118  -0.23468901E-118
   0.28085938E+001   0.78402331E-237   0.26036173E-118  -0.10302477E-118
   0.28125000E+001   0.21513299E-237   0.14018076E-118  -0.43158452E-119
   0.28164062E+001   0.58941659E-238   0.74913930E-119  -0.16794909E-119
   0.28203125E+001   0.16124083E-238   0.39748266E-119  -0.56994450E-120
   0.28242188E+001   0.44041795E-239   0.20942778E-119  -0.13483274E-120
   0.28281250E+001   0.12011364E-239   0.10958588E-119   0.15159144E-121
   0.28320312E+001   0.32708223E-240   0.56949466E-120   0.52517269E-121
   0.28359375E+001   0.88932172E-241   0.29391199E-120   0.50476880E-121
   0.28398438E+001   0.24143385E-241   0.15061966E-120   0.38172014E-121
   0.28437500E+001   0.65444740E-242   0.76628494E-121   0.25933528E-121
   0.28476562E+001   0.17712858E-242   0.38690933E-121   0.16561931E-121
   0.28515625E+001   0.47867404E-243   0.19380072E-121   0.10153169E-121
   0.28554688E+001   0.12916011E-243   0.96246665E-122   0.60436668E-122
   0.28593750E+001   0.34798000E-244   0.47356598E-122   0.35173180E-122
   0.28632812E+001   0.93608969E-245   0.23063213E-122   0.20104176E-122
   0.28671875E+001   0.25143050E-245   0.11103177E-122   0.11320334E-122
   0.28710938E+001   0.67430407E-246   0.52749020E-123   0.62933152E-123
   0.28750000E+001   0.18056390E-246   0.24671280E-123   0.34597210E-123
   0.28789062E+001   0.48277345E-247   0.11321877E-123   0.18830522E-123
   0.28828125E+001   0.12888226E-247   0.50726491E-124   0.10156303E-123
   0.28867188E+001   0.34354233E-248   0.22017293E-124   0.54319997E-124
   0.28906250E+001   0.91433357E-249   0.91368813E-125   0.28824486E-124
   0.28945312E+001   0.24297769E-249   0.35360329E-125   0.15181376E-124
   0.28984375E+001   0.64471156E-250   0.12055666E-125   0.79383729E-125
   0.29023438E+001   0.17080549E-250   0.29973731E-126   0.41219785E-125
   0.29062500E+001   0.45183048E-251  -0.11767236E-127   0.21255979E-125
   0.29101562E+001   0.11934014E-251  -0.91287037E-127   0.10886083E-125
   0.29140625E+001   0.31472762E-252  -0.90367420E-127   0.55367983E-126
   0.29179688E+001   0.82874422E-253  -0.68404724E-127   0.27963407E-126
   0.29218750E+001   0.21789310E-253  -0.46158512E-127   0.14020949E-126
   0.29257812E+001   0.57201020E-254  -0.29184585E-127   0.69773648E-127
   0.29296875E+001   0.14993443E-254  -0.17684176E-127   0.34447267E-127
   0.29335938E+001   0.39240660E-255  -0.10394730E-127   0.16862864E-127
   0.29375000E+001   0.10254360E-255  -0.59702886E-128   0.81791963E-128
   0.29414062E+001   0.26755811E-256  -0.33664207E-128   0.39272156E-128
   0.29453125E+001   0.69705172E-257  -0.18694737E-128   0.18642922E-128
   0.29492188E+001   0.18132146E-257  -0.10247800E-128   0.87352191E-129
   0.29531250E+001   0.47094558E-258  -0.55541679E-129   0.40306050E-129
   0.29570312E+001   0.12213203E-258  -0.29800167E-129   0.18255693E-129
   0.29609375E+001   0.31624650E-259  -0.15842862E-129   0.80777607E-130
   0.29648438E+001   0.81763451E-260  -0.83516323E-130   0.34660768E-130
   0.29687500E+001   0.21107170E-260  -0.43678293E-130   0.14245131E-130
   0.29726562E+001   0.54404914E-261  -0.22672113E-130   0.54794572E-131
   0.29765625E+001   0.14001790E-261  -0.11683637E-130   0.18736380E-131
