# Jmax  =         2048
# Nmax  =          100
# N1max =           50
# L     =    0.40000000E+001
# sig   =    0.10000000E+000
# k0    =    0.20000000E+002
# x0    =   -0.50000000E+000
# dt    =    0.10000000E-004
#
# x              r(j)               real              aimag
   0.30195312E+001   0.50547154E-019  -0.93712566E-010  -0.20436514E-009
   0.30234375E+001   0.43908077E-019  -0.37724047E-010  -0.20611883E-009
   0.30273438E+001   0.38132262E-019   0.13302793E-010  -0.19482119E-009
   0.30312500E+001   0.33108588E-019   0.56829312E-010  -0.17285548E-009
   0.30351562E+001   0.28740203E-019   0.91106418E-010  -0.14296791E-009
   0.30390625E+001   0.24942507E-019   0.11518516E-009  -0.10805039E-009
   0.30429688E+001   0.21641614E-019   0.12887593E-009  -0.70940881E-010
   0.30468750E+001   0.18773280E-019   0.13266507E-009  -0.34252870E-010
   0.30507812E+001   0.16281561E-019   0.12759899E-009  -0.24033772E-012
   0.30546875E+001   0.14117375E-019   0.11514740E-009   0.29299347E-010
   0.30585938E+001   0.12237896E-019   0.97057489E-010   0.53082387E-010
   0.30625000E+001   0.10606198E-019   0.75209453E-010   0.70354365E-010
   0.30664062E+001   0.91901237E-020   0.51480513E-010   0.80869528E-010
   0.30703125E+001   0.79612977E-020   0.27625003E-010   0.84841953E-010
   0.30742188E+001   0.68950793E-020   0.51782803E-011   0.82874994E-010
   0.30781250E+001   0.59703019E-020  -0.14611689E-010   0.75873582E-010
   0.30820312E+001   0.51684147E-020  -0.30826937E-010   0.64947014E-010
   0.30859375E+001   0.44731266E-020  -0.42897889E-010   0.51311769E-010
   0.30898438E+001   0.38704633E-020  -0.50596277E-010   0.36200553E-010
   0.30937500E+001   0.33483308E-020  -0.54004477E-010   0.20780936E-010
   0.30976562E+001   0.28960145E-020  -0.53469173E-010   0.60878595E-011
   0.31015625E+001   0.25041915E-020  -0.49546235E-010  -0.70258175E-011
   0.31054688E+001   0.21648841E-020  -0.42938925E-010  -0.17920179E-010
   0.31093750E+001   0.18711182E-020  -0.34432530E-010  -0.26182419E-010
   0.31132812E+001   0.16167998E-020  -0.24832253E-010  -0.31625290E-010
   0.31171875E+001   0.13967349E-020  -0.14909130E-010  -0.34270290E-010
   0.31210938E+001   0.12064141E-020  -0.53544862E-011  -0.34318268E-010
   0.31250000E+001   0.10418075E-020   0.32557588E-011  -0.32112421E-010
   0.31289062E+001   0.89941076E-021   0.10483957E-010  -0.28097997E-010
   0.31328125E+001   0.77626731E-021   0.16040617E-010  -0.22780823E-010
   0.31367188E+001   0.66983459E-021   0.19783969E-010  -0.16686197E-010
   0.31406250E+001   0.57787505E-021   0.21710642E-010  -0.10321001E-010
   0.31445312E+001   0.49843270E-021   0.21937967E-010  -0.41422579E-011
   0.31484375E+001   0.42981409E-021   0.20680039E-010   0.14663145E-011
   0.31523438E+001   0.37055426E-021   0.18220691E-010   0.62097256E-011
   0.31562500E+001   0.31938386E-021   0.14885630E-010   0.98894835E-011
   0.31601562E+001   0.27520753E-021   0.11015518E-010   0.12404270E-010
   0.31640625E+001   0.23708823E-021   0.69415092E-011   0.13744224E-010
   0.31679688E+001   0.20421381E-021   0.29641759E-011   0.13979537E-010
   0.31718750E+001   0.17586471E-021  -0.66312213E-012   0.13244810E-010
   0.31757812E+001   0.15141574E-021  -0.37450217E-011   0.11721372E-010
   0.31796875E+001   0.13033634E-021  -0.61489582E-011   0.96190776E-011
   0.31835938E+001   0.11216583E-021  -0.78053153E-011   0.71584131E-011
   0.31875000E+001   0.96502509E-022  -0.87040122E-011   0.45544134E-011
   0.31914062E+001   0.83005130E-022  -0.88877352E-011   0.20033203E-011
   0.31953125E+001   0.71377806E-022  -0.84421491E-011  -0.32851937E-012
   0.31992188E+001   0.61362421E-022  -0.74841773E-011  -0.23129010E-011
   0.32031250E+001   0.52743435E-022  -0.61497390E-011  -0.38631782E-011
   0.32070312E+001   0.45331993E-022  -0.45818774E-011  -0.49333956E-011
   0.32109375E+001   0.38951247E-022  -0.29198787E-011  -0.55159365E-011
   0.32148438E+001   0.33452365E-022  -0.12902817E-011  -0.56380439E-011
   0.32187500E+001   0.28721784E-022   0.19961272E-012  -0.53555522E-011
   0.32226562E+001   0.24659669E-022   0.14663285E-011  -0.47444231E-011
   0.32265625E+001   0.21169211E-022   0.24533416E-011  -0.38923419E-011
   0.32304688E+001   0.18167019E-022   0.31317261E-011  -0.28912473E-011
   0.32343750E+001   0.15586590E-022   0.34978310E-011  -0.18307835E-011
   0.32382812E+001   0.13370586E-022   0.35695942E-011  -0.79283258E-012
   0.32421875E+001   0.11466927E-022   0.33828197E-011   0.15316005E-012
   0.32460938E+001   0.98310156E-023   0.29867899E-011   0.95399248E-012
   0.32500000E+001   0.84264155E-023   0.24387320E-011   0.15744846E-011
   0.32539062E+001   0.72213446E-023   0.17982048E-011   0.19969487E-011
   0.32578125E+001   0.61871529E-023   0.11225840E-011   0.22196752E-011
   0.32617188E+001   0.53005317E-023   0.46385019E-012   0.22550775E-011
   0.32656250E+001   0.45419231E-023  -0.13382855E-012   0.21269727E-011
   0.32695312E+001   0.38912247E-023  -0.63632966E-012   0.18671661E-011
   0.32734375E+001   0.33300443E-023  -0.10213834E-011   0.15122236E-011
   0.32773438E+001   0.28468490E-023  -0.12788493E-011   0.11006332E-011
   0.32812500E+001   0.24346189E-023  -0.14091672E-011   0.66997507E-012
   0.32851562E+001   0.20840936E-023  -0.14211100E-011   0.25404732E-012
   0.32890625E+001   0.17831921E-023  -0.13299985E-011  -0.11956668E-012
   0.32929688E+001   0.15230968E-023  -0.11565142E-011  -0.43078037E-012
   0.32968750E+001   0.13007271E-023  -0.92521166E-012  -0.66686620E-012
   0.33007812E+001   0.11129195E-023  -0.66174755E-012  -0.82158975E-012
   0.33046875E+001   0.95242232E-024  -0.38965979E-012  -0.89475560E-012
   0.33085938E+001   0.81289273E-024  -0.12886161E-012  -0.89234938E-012
   0.33125000E+001   0.69296204E-024   0.10408906E-012  -0.82591011E-012
   0.33164062E+001   0.59195459E-024   0.29610772E-012  -0.71012309E-012
   0.33203125E+001   0.50625028E-024   0.43864845E-012  -0.56021230E-012
   0.33242188E+001   0.43217526E-024   0.52830542E-012  -0.39123987E-012
   0.33281250E+001   0.36844582E-024   0.56641674E-012  -0.21821525E-012
   0.33320312E+001   0.31438368E-024   0.55801874E-012  -0.54760952E-013
   0.33359375E+001   0.26836824E-024   0.51040201E-012   0.88645529E-013
   0.33398438E+001   0.22871174E-024   0.43218804E-012   0.20475653E-012
   0.33437500E+001   0.19464440E-024   0.33340605E-012   0.28893738E-012
   0.33476562E+001   0.16581369E-024   0.22497222E-012   0.33941301E-012
   0.33515625E+001   0.14137799E-024   0.11665603E-012   0.35744840E-012
   0.33554688E+001   0.12039222E-024   0.15690380E-013   0.34662088E-012
   0.33593750E+001   0.10258160E-024  -0.72343582E-013   0.31200642E-012
   0.33632812E+001   0.87646215E-025  -0.14237992E-012   0.25956535E-012
   0.33671875E+001   0.74631041E-025  -0.19079824E-012   0.19551745E-012
   0.33710938E+001   0.63075464E-025  -0.21714234E-012   0.12619297E-012
   0.33750000E+001   0.53448512E-025  -0.22380857E-012   0.57950268E-013
   0.33789062E+001   0.45741769E-025  -0.21383690E-012  -0.39432405E-014
   0.33828125E+001   0.39173611E-025  -0.18973230E-012  -0.56349503E-013
   0.33867188E+001   0.33343990E-025  -0.15442953E-012  -0.97444902E-013
   0.33906250E+001   0.28332423E-025  -0.11215308E-012  -0.12551538E-012
   0.33945312E+001   0.24063491E-025  -0.67625163E-013  -0.13960777E-012
   0.33984375E+001   0.20418745E-025  -0.24952517E-013  -0.14069867E-012
   0.34023438E+001   0.17354805E-025   0.12752460E-013  -0.13111895E-012
   0.34062500E+001   0.14724497E-025   0.43608593E-013  -0.11323775E-012
   0.34101562E+001   0.12450837E-025   0.66861755E-013  -0.89332763E-013
   0.34140625E+001   0.10564231E-025   0.81933230E-013  -0.62057852E-013
   0.34179688E+001   0.89368406E-026   0.88133441E-013  -0.34195571E-013
   0.34218750E+001   0.74614325E-026   0.86002467E-013  -0.80627648E-014
   0.34257812E+001   0.62803894E-026   0.77889558E-013   0.14615272E-013
   0.34296875E+001   0.54352863E-026   0.66139736E-013   0.32570256E-013
   0.34335938E+001   0.46926932E-026   0.51556713E-013   0.45106525E-013
   0.34375000E+001   0.39281000E-026   0.34500588E-013   0.52324081E-013
   0.34414062E+001   0.32818919E-026   0.16531198E-013   0.54850810E-013
   0.34453125E+001   0.28185595E-026   0.13542083E-016   0.53090105E-013
   0.34492188E+001   0.23987768E-026  -0.13356740E-013   0.47120848E-013
   0.34531250E+001   0.19613104E-026  -0.23117286E-013   0.37774350E-013
   0.34570312E+001   0.16129183E-026  -0.29603896E-013   0.27139043E-013
   0.34609375E+001   0.13981730E-026  -0.33271219E-013   0.17064552E-013
   0.34648438E+001   0.12316333E-026  -0.34239797E-013   0.76986772E-014
   0.34687500E+001   0.10567748E-026  -0.32473136E-013  -0.15067131E-014
   0.34726562E+001   0.90122257E-027  -0.28310197E-013  -0.99877584E-014
   0.34765625E+001   0.77304803E-027  -0.22450037E-013  -0.16402556E-013
   0.34804688E+001   0.64899998E-027  -0.15517184E-013  -0.20204380E-013
   0.34843750E+001   0.54113029E-027  -0.81279296E-014  -0.21796033E-013
   0.34882812E+001   0.46586189E-027  -0.11772948E-014  -0.21551702E-013
   0.34921875E+001   0.40385890E-027   0.44889483E-014  -0.19588472E-013
   0.34960938E+001   0.33618013E-027   0.85368845E-014  -0.16226575E-013
   0.35000000E+001   0.26680002E-027   0.11050660E-013  -0.12028421E-013
   0.35039062E+001   0.20846238E-027   0.12338553E-013  -0.74981650E-014
   0.35078125E+001   0.17406371E-027   0.12835394E-013  -0.30522734E-014
   0.35117188E+001   0.16158825E-027   0.12683113E-013   0.85258318E-015
   0.35156250E+001   0.14831452E-027   0.11566765E-013   0.38110991E-014
   0.35195312E+001   0.12118666E-027   0.94111675E-014   0.57110937E-014
   0.35234375E+001   0.91960828E-028   0.67640317E-014   0.67976983E-014
   0.35273438E+001   0.72232154E-028   0.40782320E-014   0.74565527E-014
   0.35312500E+001   0.64458206E-028   0.13333377E-014   0.79170965E-014
   0.35351562E+001   0.66725705E-028  -0.12996621E-014   0.80645263E-014
   0.35390625E+001   0.66894159E-028  -0.33092288E-014   0.74795163E-014
   0.35429688E+001   0.55805008E-028  -0.46158676E-014   0.58735658E-014
   0.35468750E+001   0.44114851E-028  -0.55666454E-014   0.36231630E-014
   0.35507812E+001   0.38705452E-028  -0.60264319E-014   0.15451766E-014
   0.35546875E+001   0.29694635E-028  -0.54492310E-014  -0.22719421E-016
   0.35585938E+001   0.17986530E-028  -0.39940262E-014  -0.14262836E-014
   0.35625000E+001   0.14857899E-028  -0.26411098E-014  -0.28075679E-014
   0.35664062E+001   0.17589871E-028  -0.19427840E-014  -0.37169156E-014
   0.35703125E+001   0.17017444E-028  -0.13932507E-014  -0.38828207E-014
   0.35742188E+001   0.13076345E-028  -0.38065331E-015  -0.35960323E-014
   0.35781250E+001   0.99760439E-029   0.77757256E-015  -0.30612783E-014
   0.35820312E+001   0.64252331E-029   0.12404681E-014  -0.22105366E-014
   0.35859375E+001   0.25871214E-029   0.86610608E-015  -0.13553530E-014
   0.35898438E+001   0.13191789E-029   0.52064386E-015  -0.10237719E-014
   0.35937500E+001   0.19315641E-029   0.10396064E-014  -0.92237879E-015
   0.35976562E+001   0.48144867E-029   0.21887610E-014  -0.15431094E-015
   0.36015625E+001   0.10118035E-028   0.29370789E-014   0.12213117E-014
   0.36054688E+001   0.10989177E-028   0.26750325E-014   0.19579015E-014
   0.36093750E+001   0.53016046E-029   0.18221466E-014   0.14076173E-014
   0.36132812E+001   0.14491203E-029   0.10698767E-014   0.55180092E-015
   0.36171875E+001   0.51179907E-030   0.39280368E-015   0.59791666E-015
   0.36210938E+001   0.20231667E-029  -0.66101920E-015   0.12594524E-014
   0.36250000E+001   0.51362751E-029  -0.18746768E-014   0.12735234E-014
   0.36289062E+001   0.55945477E-029  -0.23401331E-014   0.34398348E-015
   0.36328125E+001   0.29814009E-029  -0.16812740E-014  -0.39334288E-015
   0.36367188E+001   0.34184093E-030  -0.57897044E-015  -0.81450341E-016
   0.36406250E+001   0.37656041E-030   0.16627404E-015   0.59068888E-015
   0.36445312E+001   0.44459361E-030   0.42257134E-015   0.51577812E-015
   0.36484375E+001   0.15161180E-030   0.34930600E-015  -0.17203814E-015
   0.36523438E+001   0.29063994E-030  -0.29175496E-016  -0.53832028E-015
   0.36562500E+001   0.44032331E-030  -0.50654774E-015  -0.42864053E-015
   0.36601562E+001   0.59558092E-030  -0.60020899E-015  -0.48510832E-015
   0.36640625E+001   0.75567234E-030  -0.21327746E-015  -0.84272479E-015
   0.36679688E+001   0.85326925E-030   0.12398859E-015  -0.91536664E-015
   0.36718750E+001   0.23896659E-030   0.66691409E-016  -0.48427146E-015
   0.36757812E+001   0.39113159E-032  -0.11460193E-016  -0.61481541E-016
   0.36796875E+001   0.87557972E-031   0.29571734E-015   0.10451236E-016
   0.36835938E+001   0.56731685E-030   0.74991046E-015   0.70364469E-016
   0.36875000E+001   0.10028859E-029   0.90594333E-015   0.42679338E-015
   0.36914062E+001   0.99975979E-030   0.68892016E-015   0.72467151E-015
   0.36953125E+001   0.31654270E-030   0.19639163E-015   0.52723147E-015
   0.36992188E+001   0.20905251E-030  -0.44155139E-015   0.11867974E-015
   0.37031250E+001   0.59077210E-030  -0.76615911E-015   0.61419239E-016
   0.37070312E+001   0.17014608E-030  -0.35190939E-015   0.21518796E-015
   0.37109375E+001   0.11005391E-030   0.33148762E-015   0.13033220E-016
   0.37148438E+001   0.28696189E-030   0.32765572E-015  -0.42379667E-015
   0.37187500E+001   0.28689865E-030  -0.35899706E-015  -0.39751699E-015
   0.37226562E+001   0.51163255E-030  -0.70302442E-015   0.13186816E-015
   0.37265625E+001   0.20774097E-030  -0.22925637E-015   0.39393209E-015
   0.37304688E+001   0.11223624E-030   0.33474896E-015   0.13392907E-016
   0.37343750E+001   0.28406278E-030   0.22740900E-015  -0.48202482E-015
   0.37382812E+001   0.37053177E-030  -0.34247941E-015  -0.50322919E-015
   0.37421875E+001   0.39193140E-030  -0.61859848E-015  -0.96266931E-016
   0.37460938E+001   0.12582419E-030  -0.19570624E-015   0.29584330E-015
   0.37500000E+001   0.51443838E-030   0.62096957E-015   0.35893618E-015
   0.37539062E+001   0.12350042E-029   0.10953927E-014   0.18740061E-015
   0.37578125E+001   0.66810469E-030   0.80340825E-015   0.15046556E-015
   0.37617188E+001   0.13257964E-030   0.13522717E-015   0.33807285E-015
   0.37656250E+001   0.17755250E-030  -0.27367829E-015   0.32039458E-015
   0.37695312E+001   0.21192026E-030  -0.43078604E-015  -0.16230724E-015
   0.37734375E+001   0.86522769E-030  -0.69120218E-015  -0.62246866E-015
   0.37773438E+001   0.10473240E-029  -0.86417179E-015  -0.54820721E-015
   0.37812500E+001   0.30083257E-030  -0.46786631E-015  -0.28624061E-015
   0.37851562E+001   0.26067956E-030   0.33033151E-015  -0.38930791E-015
   0.37890625E+001   0.92987156E-030   0.82481840E-015  -0.49954595E-015
   0.37929688E+001   0.43289724E-030   0.65214350E-015   0.87212964E-016
   0.37968750E+001   0.10860785E-029   0.44959759E-016   0.10411806E-014
   0.38007812E+001   0.20028243E-029  -0.48771386E-015   0.13285178E-014
   0.38046875E+001   0.79871503E-030  -0.47948552E-015   0.75419405E-015
   0.38085938E+001   0.41288676E-032   0.43784905E-016   0.47029243E-016
   0.38125000E+001   0.33304150E-030   0.40993937E-015  -0.40619111E-015
   0.38164062E+001   0.58037379E-030   0.14215191E-015  -0.74844280E-015
   0.38203125E+001   0.73867301E-030  -0.25750721E-015  -0.81997746E-015
   0.38242188E+001   0.14004806E-030  -0.61684127E-016  -0.36911127E-015
   0.38281250E+001   0.22496123E-030   0.45698727E-015   0.12697980E-015
   0.38320312E+001   0.17918052E-030   0.42236374E-015   0.28096226E-016
   0.38359375E+001   0.15793974E-030  -0.21344253E-015  -0.33523429E-015
   0.38398438E+001   0.37030896E-030  -0.57823317E-015  -0.18961898E-015
   0.38437500E+001   0.18506803E-030  -0.26794677E-015   0.33655988E-015
   0.38476562E+001   0.24764704E-030   0.10534893E-015   0.48636267E-015
   0.38515625E+001   0.47016857E-031   0.54891318E-016   0.20977083E-015
   0.38554688E+001   0.17689506E-031  -0.29383218E-017   0.13296944E-015
   0.38593750E+001   0.21558486E-030   0.31491265E-015   0.34119625E-015
   0.38632812E+001   0.30327440E-030   0.48617744E-015   0.25866173E-015
   0.38671875E+001   0.45869224E-031  -0.44405102E-016  -0.20951709E-015
   0.38710938E+001   0.76823693E-030  -0.78041858E-015  -0.39897841E-015
   0.38750000E+001   0.66697310E-030  -0.81657181E-015   0.13548978E-016
   0.38789062E+001   0.22560084E-030  -0.11070885E-015   0.46189219E-015
   0.38828125E+001   0.47506269E-030   0.58273105E-015   0.36808588E-015
   0.38867188E+001   0.50908893E-030   0.70303474E-015  -0.12178295E-015
   0.38906250E+001   0.45293329E-030   0.31976794E-015  -0.59218388E-015
   0.38945312E+001   0.83293599E-030  -0.14503991E-015  -0.90105461E-015
   0.38984375E+001   0.98409767E-030  -0.32469818E-015  -0.93737333E-015
   0.39023438E+001   0.23459787E-030  -0.17333460E-015  -0.45227534E-015
   0.39062500E+001   0.20726947E-030   0.91725908E-016   0.44593254E-015
   0.39101562E+001   0.12567900E-029   0.30618209E-015   0.10784445E-014
   0.39140625E+001   0.10144924E-029   0.44773948E-015   0.90223154E-015
   0.39179688E+001   0.22356549E-030   0.43389152E-015   0.18789262E-015
   0.39218750E+001   0.11456864E-030   0.12289875E-015  -0.31537999E-015
   0.39257812E+001   0.24890410E-030  -0.43668444E-015  -0.24126914E-015
   0.39296875E+001   0.87504389E-030  -0.92543411E-015   0.13643897E-015
   0.39335938E+001   0.11137633E-029  -0.96141032E-015   0.43526257E-015
   0.39375000E+001   0.56337461E-030  -0.47231499E-015   0.58334652E-015
   0.39414062E+001   0.30397729E-030   0.82223918E-016   0.54517567E-015
   0.39453125E+001   0.36604891E-031   0.17979901E-015   0.65400356E-016
   0.39492188E+001   0.68249618E-030   0.33745144E-016  -0.82544379E-015
   0.39531250E+001   0.21146552E-029   0.32656922E-015  -0.14170419E-014
   0.39570312E+001   0.22567423E-029   0.10035492E-014  -0.11178690E-014
   0.39609375E+001   0.15959238E-029   0.12149709E-014  -0.34607737E-015
   0.39648438E+001   0.47926667E-030   0.68458307E-015   0.10301791E-015
   0.39687500E+001   0.48590250E-031   0.89137163E-016   0.20160560E-015
   0.39726562E+001   0.21248588E-030  -0.18315730E-015   0.42301216E-015
   0.39765625E+001   0.85238925E-030  -0.52035004E-015   0.76264349E-015
   0.39804688E+001   0.17570050E-029  -0.10401976E-014   0.82158022E-015
   0.39843750E+001   0.16174685E-029  -0.11618517E-014   0.51727089E-015
   0.39882812E+001   0.36298525E-030  -0.59231902E-015   0.11019721E-015
   0.39921875E+001   0.42713856E-031   0.11941279E-015  -0.16868444E-015
   0.39960938E+001   0.14247843E-030   0.32112319E-015  -0.19838933E-015
   0.40000000E+001   0.00000000E+000   0.00000000E+000   0.00000000E+000
